	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
SRGAP1	406	491	4599	10	239	390	147	42	28	52	2	1	253	261	28	327	4952	0	0	306	456	1	19	0	23	1	24	238	369	298	3	347	11	1927	1	39	1	252	2	33	1	231	483	37	337	2381	1	2213	3	0
SRGAP2	3346	1285	1205	400	3250	2817	3295	1078	135	790	259	394	388	4837	96	2654	1129	528	502	1849	2999	413	131	406	138	471	187	3291	2998	2951	227	3085	581	1082	672	123	461	4029	339	142	691	2238	4321	116	530	768	393	2429	481	379
SRGAP2P2	74	2385	0	4123	45	39	17	30	6967	5	6	1447	6160	141	6687	42	0	28	4	2047	53	33	6988	45	6391	11	6767	36	16	85	2527	28	1382	5	35	7463	17	48	1011	6277	33	86	37	7044	11	31	11	24	6	3
SRGAP3	977	327	602	970	884	842	828	387	674	132	61	356	1003	709	831	1276	330	27	90	463	917	82	1529	127	1012	122	1431	1174	974	1574	428	798	296	167	89	1218	113	1096	616	690	115	1263	729	1196	251	246	158	760	74	84
SRGN	0	141	0	6	0	0	0	0	3	32	3	0	6	0	9	0	0	2	1	158	0	1	18	1	6	0	0	0	0	0	3	0	0	0	0	9	0	0	0	24	2	0	0	9	0	1	1	0	3	1
SRI	200	579	534	84	343	325	355	173	56	11	2	20	142	430	94	443	271	83	13	754	456	21	121	8	72	7	81	378	476	451	52	377	32	275	22	90	17	851	19	46	4	409	510	98	27	178	27	598	15	37
SRL	60	0	0	0	73	67	14	1	0	0	0	0	0	59	0	75	0	0	0	0	19	0	0	0	0	0	0	31	69	30	0	56	0	0	0	0	0	53	0	0	0	63	71	0	0	0	0	7	0	0
SRM	102	1	2176	1	72	102	8	12	0	4	5	6	176	51	0	34	2244	7	10	0	72	6	0	9	0	4	0	9	93	42	4	178	8	779	6	0	7	15	8	0	4	66	40	0	222	1607	8	1410	5	15
SRMS	0	31	0	28	0	0	63	35	0	206	118	100	0	0	0	10	0	95	25	2	0	101	0	45	0	72	0	0	0	0	9	0	32	9	11	0	84	0	26	0	22	0	1	0	14	13	58	0	96	55
SRP14	175	125	0	26	255	208	80	51	10	0	0	1	19	127	33	166	0	0	0	66	112	0	40	0	14	0	12	120	148	170	7	161	0	0	0	24	0	138	0	49	0	118	121	24	0	0	0	69	0	0
SRP19	46	269	11	124	37	52	17	8	310	70	8	25	30	52	291	16	4	6	7	243	46	8	549	9	236	0	177	39	41	10	108	21	93	14	12	457	0	22	76	406	5	34	39	273	7	7	1	14	3	13
SRP54	305	1149	2069	106	339	429	318	34	58	335	0	0	334	414	149	370	4511	0	0	1964	377	0	284	0	95	0	15	367	195	298	48	640	5	1094	0	147	0	220	0	372	0	227	310	151	612	4290	0	3118	0	0
SRP68	321	29013	4296	19035	321	274	10	92	41500	104	42	5767	65679	230	54115	210	3559	45	52	19066	548	43	57771	77	42992	47	31675	351	373	347	12482	511	6135	829	109	54825	108	1	4564	53625	48	95	84	41924	350	2232	91	2081	85	80
SRP72	459	2069	80	364	627	275	323	186	561	491	141	147	850	228	503	379	64	121	266	2978	352	125	454	244	494	208	321	224	382	510	105	398	290	245	124	673	122	428	120	685	220	349	397	368	131	108	295	221	181	158
SRP9	20	35	220	23	49	103	263	152	48	0	134	325	95	31	36	204	222	47	213	240	73	96	30	57	30	389	60	66	18	96	350	115	8	124	215	60	205	39	87	66	1	125	348	78	236	144	184	184	182	3
SRPK1	8	5970	1032	11819	18	140	30	106	22330	107	97	4155	13487	101	18100	39	1334	110	69	7114	18	92	15580	76	16152	96	21336	19	27	27	5851	45	2638	493	120	18349	97	27	2580	16619	86	41	32	16540	94	805	128	371	68	99
SRPK2	147	6866	2513	8303	182	200	297	293	16265	318	249	2845	12853	783	14664	249	2681	479	290	6236	146	279	24375	259	20351	302	16530	139	127	189	6636	242	2665	1082	348	17738	335	169	1520	17172	208	256	271	21192	602	1774	279	1122	181	243
SRPK3	10	117	0	130	5	15	61	236	0	421	864	548	34	2	0	61	17	615	842	39	5	280	0	765	0	546	0	5	20	10	140	10	317	449	492	0	529	12	325	0	329	12	37	0	482	616	592	0	230	578
SRPR	655	2	67382	107	1051	685	394	63	196	33	28	41	3124	730	145	894	76638	14	24	16	1539	12	90	18	145	6	206	860	404	983	10	2542	11	31213	41	193	21	981	30	16	13	267	1334	102	3301	55095	6	30421	19	28
SRPRB	10318	1466	95	2033	9905	9515	6579	2095	2985	82	38	402	2966	7665	3254	8094	138	84	16	1243	7668	45	2730	33	2655	38	2321	7163	7194	9357	781	9042	343	63	27	2590	39	8339	179	3003	32	8462	7331	2052	38	71	48	5563	7	39
SRPX	1	3	0	15	0	0	5	49	0	63	17	12	2	7	0	23	2	14	57	69	0	67	0	20	0	83	0	0	0	0	47	0	51	36	78	0	65	0	146	0	181	0	0	0	62	65	125	0	37	147
SRPX2	297	0	0	42	288	303	229	57	0	0	0	0	0	408	0	290	0	0	0	0	427	0	0	0	0	0	0	374	270	285	0	305	0	0	0	0	0	396	0	0	0	287	208	0	0	0	0	140	0	0
SRR	4449	608	552	571	4066	4281	3541	1548	168	1560	2255	1133	352	4137	176	3992	1293	1494	2017	145	3751	991	182	2184	290	2622	222	4038	4038	3243	977	2602	1358	1442	1272	122	1318	3356	1115	48	1783	3350	3948	142	923	1267	1576	2922	2036	1058
SRRD	75	650	1163	1499	83	53	25	183	1623	385	177	822	1246	81	1887	18	1187	198	209	571	24	241	3269	63	1960	203	2636	254	47	96	919	119	589	657	290	2249	71	65	833	1687	313	33	32	2185	308	598	223	546	208	274
SRRM1	385	505	2217	197	243	136	290	287	20	265	255	176	168	284	28	201	2232	369	405	457	324	530	29	344	31	463	21	132	239	251	117	292	251	826	379	23	170	182	539	28	643	185	206	28	567	1628	327	1296	586	271
SRRM2	1190	111	25	215	926	691	620	86	306	10	0	68	218	688	331	523	45	1	0	187	814	3	291	0	262	3	240	595	891	560	130	456	43	0	1	444	1	700	42	349	0	770	667	402	2	20	1	323	0	1
SRRM3	159	350	167	908	89	177	221	345	461	642	309	533	412	182	547	269	317	1086	391	270	80	691	500	544	827	1092	423	248	110	107	568	118	725	278	617	719	493	151	903	388	838	132	129	716	703	264	930	214	516	603
SRRM4	251	1462	0	228	310	340	208	99	429	99	9	109	483	363	562	282	0	15	5	774	349	11	585	5	569	12	468	240	377	334	234	320	117	3	3	560	8	304	97	450	11	242	261	466	12	6	7	211	5	18
SRRM5	0	78	0	16	0	0	2	53	0	95	63	90	0	1	0	0	0	94	112	16	0	87	0	82	0	222	0	9	0	0	6	0	26	22	91	0	24	0	54	0	40	0	9	0	31	69	8	0	149	141
SRRT	293	48	1406	97	246	225	161	54	93	1	1	1	338	254	83	167	1123	4	1	39	221	0	102	0	68	0	113	161	148	249	28	81	31	1407	1	100	1	200	12	36	0	238	200	18	282	842	0	633	0	0
SRSF1	258	33	2360	50	244	144	137	130	72	46	88	74	281	235	38	143	2352	69	92	96	140	57	14	109	73	77	112	73	81	343	31	89	74	1467	73	88	100	213	84	48	63	221	194	60	116	1225	39	1060	87	61
SRSF10	95	1115	111	34	92	106	194	802	23	940	512	187	42	110	50	176	41	655	507	1611	98	586	29	331	29	526	23	217	137	94	228	157	188	208	286	36	287	120	365	37	615	80	93	38	282	281	554	123	276	352
SRSF11	592	92	0	138	991	2141	1137	228	124	54	103	85	140	4066	143	876	20	717	146	92	1297	120	166	115	176	127	109	2779	1695	1528	97	1416	84	97	128	120	50	1658	145	147	125	774	1041	162	100	4	94	152	109	73
SRSF12	13	353	0	682	130	126	95	288	672	127	240	161	957	218	702	135	7	141	176	338	94	132	981	277	659	125	977	53	89	81	486	79	344	233	399	1911	267	142	215	1017	217	101	99	1023	97	128	275	62	217	252
SRSF2	743	1077	78	1561	898	502	383	222	2537	12	0	280	1873	832	1513	982	40	21	5	572	565	2	2360	0	1616	1	1778	531	892	637	1187	739	348	80	0	1638	1	1149	309	1717	3	1050	1252	1879	14	28	0	235	2	4
SRSF3	437	43	4753	31	424	837	468	32	5	58	25	13	470	921	3	897	4498	11	50	127	8	15	11	31	17	17	4	1658	470	463	13	1004	38	2759	18	14	20	909	49	9	41	41	477	15	476	2637	34	3329	43	62
SRSF4	536	366	42	496	52	311	570	579	239	790	589	725	175	500	247	195	58	1239	779	292	442	937	95	845	106	795	73	301	274	488	440	74	627	569	810	119	761	650	535	342	643	419	326	277	967	416	1155	46	772	951
SRSF5	15	501	10898	205	18	18	209	363	125	401	250	394	611	62	269	117	16048	232	362	668	18	245	127	529	60	403	163	46	18	72	433	395	642	8103	621	128	619	88	124	181	335	50	2	110	912	8747	866	6017	549	439
SRSF6	24	3514	6822	21	7	24	14	13	11	1957	21	20	8	9	15	28	6822	9	11	9007	19	18	9	11	4	16	3	6	25	23	12	29	11	1525	17	9	13	8	14	20	1	25	7	12	19	4548	12	1519	17	6
SRSF7	60	3415	1814	226	14	60	27	48	237	842	66	105	629	25	235	52	1384	59	57	4448	42	60	466	78	370	46	349	32	60	36	98	451	77	843	59	337	63	51	111	254	53	34	66	291	706	1619	34	2036	57	51
SRSF8	543	17	0	52	516	376	490	156	2	100	0	0	2	446	2	337	0	16	0	367	730	0	1	0	1	0	3	695	622	490	1	476	0	0	0	2	0	340	0	3	0	547	397	3	0	0	0	319	0	0
SRSF9	6	24	62973	8	7	4	26	22	20	34	15	17	4690	12	40	18	46321	40	32	18	4	33	30	31	20	28	20	8	12	11	23	2385	28	18309	19	20	32	6	14	30	30	12	8	10	4850	32926	42	34360	23	34
SRXN1	1411	573	8478	288	2186	2937	1235	474	863	231	380	294	1040	2269	840	3808	8282	304	310	1291	2568	273	805	308	923	204	485	4645	5441	1557	186	3414	478	2596	179	165	272	3747	169	604	258	1450	1568	532	404	5027	235	3029	284	468
SS18	44	8547	95	7949	83	211	39	0	12713	0	0	1536	12838	161	15751	44	282	0	0	6724	39	0	20371	0	16669	0	14952	64	59	5	4779	54	1470	51	0	17784	0	10	1592	19861	0	130	39	19141	6	37	0	143	0	0
SS18L1	58	1339	2251	1216	2	140	450	1509	1387	1814	1519	1577	1287	130	979	339	1053	1898	2034	1011	0	1915	725	2011	1062	1881	1063	186	6	0	1417	205	1654	1229	1896	796	1798	6	1498	792	1809	74	171	421	1827	1064	2033	543	1771	1799
SS18L2	3799	4	4645	159	3777	2544	2245	643	60	6	20	11	94	2432	45	2923	4660	35	6	11	3680	5	30	38	45	36	60	3074	2628	2846	4	3356	4	1221	12	60	33	2067	11	0	6	3085	2684	30	24	3029	13	2679	7	7
SSB	207	200	0	68	272	195	124	73	136	6	0	58	149	133	212	121	0	0	0	238	52	0	145	0	161	0	136	296	124	210	85	67	56	0	0	105	0	154	83	261	0	162	49	123	0	0	0	72	0	0
SSBP1	9	0	211	1	3	5	5	2	10	0	0	0	38	5	20	3	164	0	0	5	9	0	5	0	5	0	15	5	9	3	0	9	5	94	0	15	0	9	0	15	0	7	3	25	38	72	0	90	0	0
SSBP2	624	334	126	90	393	313	260	107	39	56	12	14	68	392	32	211	223	3	0	510	358	11	51	0	23	1	35	885	499	435	11	245	11	2	8	44	7	207	8	27	0	374	105	13	17	14	4	309	6	11
SSBP3	796	11411	13836	2686	589	580	1031	2307	2868	4668	2103	2938	2812	553	3273	1097	16660	2524	2470	7971	793	2574	3309	2855	2597	2676	3298	864	720	587	2948	1264	3097	6700	2948	2836	2780	827	2498	1981	2248	977	1183	2855	2758	11054	3095	12812	1918	2580
SSBP4	14	2	0	7	7	1	6	7	0	23	24	19	0	16	0	15	0	14	31	10	3	10	0	14	0	21	0	12	5	1	16	3	17	9	26	0	22	1	17	0	23	5	5	0	16	10	7	0	20	19
SSC5D	362372	26	10196	23257	390791	392967	241339	91870	0	39	17	26	895	346051	0	304452	7047	9898	16	11	323011	55	0	60	0	95	0	292346	362411	347857	29	315447	73	2732	68	0	26	352575	57	0	111	325762	338509	0	387	5750	42	159646	52	21
SSFA2	185	8857	2	6100	276	277	130	25	16706	88	0	1690	19205	149	22676	224	6	0	0	6249	140	0	24963	0	14795	0	17576	366	140	236	7216	155	1490	2	0	17310	0	301	669	20787	0	176	306	21372	0	3	0	63	0	0
SSH1	53	1420	1425	19	105	37	63	16	0	240	0	0	168	30	0	59	1088	0	0	2188	45	0	0	0	0	0	0	36	40	88	0	196	0	958	0	0	0	70	0	0	0	69	63	0	137	642	0	277	0	0
SSH2	11	3702	172	59	6	6	7	9	75	149	8	25	144	10	100	14	212	9	7	8116	8	6	114	0	95	8	123	9	17	11	19	13	10	167	11	79	6	8	25	80	1	3	11	81	31	149	0	134	14	5
SSH3	2640	0	0	93	3904	4225	4386	283	0	0	0	0	0	2885	0	3238	0	37	0	0	3163	0	0	0	0	0	0	2297	3645	4454	0	2934	0	0	0	0	0	3902	0	0	0	4884	4036	0	0	0	0	1930	0	0
SSNA1	46	59	11459	76	16	46	23	6	183	0	12	16	674	29	159	21	10581	6	6	33	37	1	119	1	149	7	184	30	55	31	30	200	10	2290	6	145	1	47	6	96	0	31	29	118	258	6600	3	3290	0	1
SSPN	0	84	615	40	0	0	1	5	30	19	12	17	74	0	51	3	579	9	11	145	0	4	116	11	111	6	74	1	0	0	24	0	21	134	7	103	5	0	2	118	0	0	1	90	7	417	8	126	4	4
SSPO	470	16	56	61	401	336	383	131	30	15	3	2	16	246	18	440	68	3	1	38	419	3	12	2	12	1	6	204	403	445	0	494	3	32	0	12	0	509	4	18	1	506	482	0	20	16	3	257	5	1
SSR1	631	245	0	168	862	231	582	333	72	343	482	459	17	767	37	819	28	432	289	363	735	510	22	624	60	664	69	820	787	496	157	532	397	302	276	30	625	481	280	34	418	483	634	36	695	76	806	507	259	613
SSR2	9	41	452	60	13	14	35	106	36	124	93	75	94	22	38	39	313	123	130	17	14	101	32	115	44	127	56	12	6	15	58	45	70	423	48	44	75	13	75	18	106	6	13	44	102	289	56	223	97	59
SSR3	627	37	5	225	496	432	149	82	100	50	93	60	27	302	44	460	4	104	29	15	688	34	72	115	43	103	36	470	452	499	112	420	40	95	82	53	92	322	50	29	37	303	460	58	49	41	47	397	41	33
SSR4	914	75	341	44	1496	0	291	4	172	2	1	20	287	9	202	955	124	8	8	47	1619	11	259	5	200	3	143	664	1287	955	75	654	59	0	3	141	1	582	22	119	4	291	0	171	34	32	7	1349	4	0
SSR4P1	0	21	0	8	0	0	12	71	0	53	96	13	0	4	0	1	0	62	85	29	0	64	0	84	0	48	0	0	0	0	20	0	36	2	9	0	65	0	31	0	74	0	0	0	2	3	43	0	75	59
SSRP1	149	133	3063	71	154	207	198	273	13	345	273	117	80	188	52	187	3254	159	276	160	195	76	13	357	39	156	26	120	148	102	84	169	109	813	221	0	147	175	215	39	189	192	210	39	215	2251	118	954	301	116
SSSCA1	143	3	3291	4	167	131	58	30	0	8	11	8	402	116	0	97	2745	7	11	1	182	8	0	7	0	9	0	99	166	186	9	505	7	567	7	0	3	95	16	0	8	115	125	0	206	1172	10	1951	14	8
SST	497	120	622	233	255	249	393	224	99	193	276	209	151	399	97	271	474	260	281	68	578	245	34	312	41	297	27	417	460	270	146	359	310	363	241	57	354	799	177	116	178	349	412	78	297	231	470	415	256	316
SSTR1	70	928	9	1788	114	53	101	48	2415	17	6	297	1718	85	2147	39	18	15	12	459	94	25	1657	3	1283	16	1189	101	91	117	314	75	154	13	7	1276	17	37	47	2422	0	38	56	831	11	12	8	53	6	16
SSTR2	110	382	3207	573	44	67	62	35	177	25	19	227	1031	45	546	11	2184	231	110	468	107	35	1069	203	750	173	260	65	99	16	506	189	285	1308	137	1505	281	40	418	595	228	68	67	945	774	1451	159	1528	48	286
SSTR4	24	51	0	21	0	0	2	113	0	59	209	12	0	1	0	0	0	122	157	72	0	34	0	22	0	98	0	71	0	0	11	0	17	122	76	0	11	0	118	0	73	0	0	0	125	7	24	0	53	39
SSU72	9	117	3476	28	35	27	28	164	30	137	215	232	34	8	40	23	6091	235	237	107	4	178	60	115	30	164	30	33	11	15	111	12	245	1002	94	20	187	11	291	20	323	9	16	40	1862	889	144	5220	222	232
SSX2IP	309	738	1022	935	247	356	625	3684	75	2797	2975	2310	281	464	62	1704	1287	5232	1989	906	79	1419	67	4900	46	5947	78	499	84	88	1134	231	1839	3439	3524	60	5371	161	3070	82	2006	153	167	40	2774	1770	3545	316	1798	2396
SSX5	0	17	0	0	0	0	0	95	0	81	59	65	0	0	0	11	0	107	54	0	0	17	0	90	0	145	0	37	0	0	101	0	10	39	65	0	33	0	149	0	64	0	0	0	37	37	139	0	37	138
ST13	182	21691	1212	28591	224	156	127	48	71984	58	16	13052	43379	1454	62003	104	1198	27	24	12118	105	15	60198	29	35805	26	59381	76	148	90	27205	78	12728	281	12	42050	48	210	1527	57762	18	229	73	56925	33	806	54	358	18	42
ST13P4	30	86	0	104	0	0	84	89	70	1276	608	211	140	7	210	5	101	605	712	88	0	616	140	191	210	228	70	72	0	0	180	0	790	535	670	140	195	0	771	140	1101	81	44	140	289	130	281	0	164	707
ST14	26	68	0	144	0	0	17	115	0	499	516	262	4	3	0	3	0	351	493	16	0	77	0	562	0	473	0	31	0	0	82	0	160	326	362	0	302	0	133	0	86	0	8	0	411	423	450	0	134	239
ST18	1	11751	830	5388	0	0	16765	11750	40	18619	27340	2852	48	22	11	1933	860	17866	36926	7953	0	30900	22	18271	12	25256	8	352	0	0	3548	0	15935	7554	24772	25	24428	8	25037	10	34791	0	66	21	9603	1044	21410	206	43801	24208
ST20	5	0	0	9	6	5	166	283	0	66	404	52	0	1	0	7	2	318	221	8	8	302	0	152	0	132	0	16	1	3	36	1	105	27	51	0	37	4	57	0	29	9	9	0	39	71	434	3	32	421
ST3GAL1	269	68	63	67	350	312	511	83	96	115	83	178	16	515	64	385	41	155	197	58	775	105	16	103	64	144	32	383	91	490	188	645	199	101	193	16	130	242	93	48	108	127	731	48	170	108	120	285	194	129
ST3GAL2	1727	21	0	556	1477	1508	1586	570	0	141	117	236	22	2552	0	1552	32	95	380	87	3137	380	0	191	0	306	0	1986	1833	1624	287	1636	251	42	470	0	223	2689	229	0	447	2260	1064	0	227	109	321	1195	188	372
ST3GAL3	74	4	0	13	94	95	49	34	0	15	47	2	2	61	0	58	3	23	15	0	71	26	0	29	0	47	0	52	81	61	8	57	8	9	14	0	15	67	22	0	45	63	65	0	11	12	27	48	28	26
ST3GAL4	22	40	0	32	30	45	51	19	77	0	0	8	89	55	115	47	0	0	0	21	43	0	144	0	98	0	87	28	51	38	54	48	14	0	0	70	0	57	22	77	0	39	56	101	0	0	0	41	0	0
ST3GAL5	191	133	383	38	4	193	379	36	3	17	43	39	59	192	2	197	329	51	46	159	381	84	4	74	1	50	3	381	382	193	1	53	48	285	43	2	21	1135	90	2	107	191	381	2	72	246	11	405	75	19
ST3GAL6	20	54	0	39	25	28	31	59	20	31	31	52	9	18	12	34	1	57	67	4	35	79	8	79	8	71	4	74	18	23	99	9	87	77	50	8	52	9	46	12	74	18	25	0	58	5	102	16	75	42
ST5	128	214	1778	123	102	116	193	215	17	299	298	147	124	91	35	171	954	289	288	94	109	315	32	287	22	367	24	184	35	170	95	44	219	525	130	21	504	78	190	52	184	126	152	19	357	1296	384	297	305	345
ST6GAL1	321	2984	0	31	277	315	53	32	90	97	50	45	83	230	92	133	1	54	88	4497	241	23	95	83	103	45	54	68	338	133	13	132	56	20	26	20	40	66	9	68	2	220	174	67	28	50	73	103	28	64
ST6GAL2	88	1323	4452	630	41	64	402	922	18	2502	1149	1348	298	191	37	214	4629	1193	1151	2123	66	744	30	1132	24	1421	24	95	68	50	353	700	1125	2682	1104	19	1316	48	858	20	1128	57	148	18	1835	4484	1405	2835	1161	978
ST6GALNAC1	4	5	0	5	0	0	4	31	0	19	50	19	0	0	0	11	0	21	49	0	0	29	0	32	0	40	0	5	0	0	28	0	32	3	32	0	52	0	34	0	27	0	8	0	27	16	22	0	27	38
ST6GALNAC2	649	794	0	1906	113	452	411	214	2170	142	82	398	1685	276	2264	372	0	138	192	317	603	252	2889	237	1724	122	2460	122	494	532	1049	277	412	41	171	1986	158	706	369	1838	217	423	520	1960	101	43	204	69	169	118
ST6GALNAC3	40	46694	1069	37295	73	184	71	160	68164	13049	587	13633	65286	710	74233	110	1163	215	966	53629	130	72	95041	580	69341	822	71727	133	76	87	35044	160	10884	855	133	74032	241	94	9280	62853	520	296	71	81668	386	726	1008	773	679	196
ST6GALNAC4	44	188	0	170	21	29	153	392	108	524	280	402	223	79	140	121	39	446	313	149	25	471	135	515	122	471	115	78	28	29	393	11	374	233	600	69	493	34	343	85	407	102	75	81	524	153	557	9	341	572
ST6GALNAC5	188	485	0	992	227	203	270	307	1302	152	353	248	612	185	1636	207	2	294	278	132	100	210	44	393	222	325	186	399	266	243	697	346	204	111	211	534	254	265	323	2524	242	233	59	1756	172	164	414	70	345	215
ST6GALNAC6	94	349	94	332	54	216	124	20	670	176	171	383	642	246	802	165	356	79	181	241	217	78	888	55	493	12	603	202	74	55	405	122	235	176	156	764	116	182	134	836	69	141	147	926	34	32	121	269	197	65
ST7	129	2330	50	1191	132	150	185	265	2706	409	197	772	4147	77	5300	107	176	294	437	2211	156	334	3795	410	3490	336	2923	160	153	52	1606	44	1217	173	220	3411	162	85	1743	4675	330	339	195	3160	228	157	464	109	392	294
ST7-AS1	590	509	0	572	388	336	405	628	637	882	519	632	642	560	581	613	52	688	617	413	329	945	651	688	517	620	414	569	418	446	547	309	693	450	882	741	710	456	901	564	864	333	353	490	686	327	577	178	584	1100
ST7-AS2	0	240	0	434	0	11	0	5	826	1	0	155	338	0	518	0	5	18	5	197	0	11	446	1	649	8	515	0	0	0	292	0	146	10	2	559	5	0	27	508	8	20	0	571	6	0	2	0	1	0
ST7-OT3	124	6	0	10	206	397	245	11	0	27	15	16	2	371	0	271	0	28	11	6	217	14	0	27	0	22	0	250	172	122	12	242	14	8	17	0	19	191	8	0	11	163	214	0	19	2	26	6	15	16
ST7-OT4	2636	0	0	88	2901	3620	811	997	0	6	13	4	0	3645	0	1726	0	33	9	3	3474	6	0	9	0	10	0	718	3007	2077	11	1373	13	0	17	0	17	1960	20	0	11	3070	1515	0	15	4	12	1445	8	21
ST7L	71	130	1251	105	10	89	190	119	136	204	97	128	310	111	116	121	1770	159	139	142	148	236	138	234	115	150	133	152	150	71	147	55	152	492	191	134	230	436	105	120	185	75	157	92	313	1033	169	1137	105	255
ST8SIA1	1490	1477	1056	878	925	618	221	491	1278	175	116	503	2280	533	1068	678	649	237	144	1154	819	233	1679	210	1605	153	1378	499	916	1033	984	777	509	373	162	2035	109	455	199	1360	271	716	490	1756	386	423	261	1029	202	232
ST8SIA3	468	12	14	27	194	131	111	109	1	62	44	181	23	245	5	214	33	136	43	10	110	79	7	117	2	62	3	113	125	304	177	190	194	207	343	14	145	229	80	3	53	186	213	8	81	98	205	124	100	197
ST8SIA4	59	0	262	3	74	108	44	11	0	2	1	0	43	112	0	62	137	6	4	0	24	5	0	1	0	5	0	91	40	22	2	79	5	166	3	0	4	53	3	0	4	50	13	0	49	125	3	97	0	5
ST8SIA5	0	58	777	60	3	3	117	121	38	222	172	307	127	5	38	98	1190	142	182	45	3	204	37	153	33	254	53	11	3	12	201	35	183	619	221	26	286	6	173	47	215	6	11	31	224	720	165	683	172	140
ST8SIA6	3	53	0	77	0	0	243	325	0	186	207	274	0	190	0	16	11	198	179	203	0	276	0	395	0	217	0	2	0	0	664	0	432	337	539	0	263	0	133	0	312	0	47	0	130	142	751	0	474	407
STAB2	559	1	0	216	1275	1655	1455	27	0	26	12	21	0	2613	0	1877	0	41	24	9	1330	45	0	2	0	34	0	1021	704	1450	20	2492	20	2	31	0	24	2307	28	0	17	1225	2611	0	37	10	11	1918	11	43
STAC	0	16	0	21	0	0	4	43	0	11	22	103	14	0	0	1	14	83	52	1	0	70	0	80	0	42	0	0	0	0	92	0	129	146	186	0	75	0	59	0	79	0	1	0	29	47	84	0	95	85
STAC2	44	146	1034	239	16	30	153	446	87	691	526	566	212	48	146	157	956	659	769	234	34	496	203	510	188	671	101	115	33	77	337	48	578	618	543	138	596	30	627	108	591	57	91	191	762	1138	677	511	504	768
STAC3	24	5	0	45	20	17	33	66	0	62	140	37	0	42	0	52	1	83	69	11	26	86	0	105	0	91	0	39	30	20	44	28	36	29	84	0	103	13	75	0	140	33	23	0	59	66	59	0	45	73
STAG1	122	377	825	152	271	231	167	56	171	191	48	46	148	217	252	159	130	63	74	609	98	33	144	56	234	101	182	248	175	283	145	480	126	478	36	165	105	98	158	204	81	202	166	228	102	373	99	307	29	170
STAG2	0	2081	1817	773	0	3	1	11	1508	48	2	170	1433	0	1307	12	1448	19	35	3589	0	9	1140	14	1145	5	1057	0	0	0	213	32	339	657	2	1584	4	0	146	1384	13	16	1	1039	83	1248	1	440	12	33
STAG3	1	871	0	916	3	9	2	4	1990	141	3	401	1003	31	1156	8	0	1	2	1515	6	0	1553	4	1751	1	2357	6	5	10	670	1	332	0	2	1319	3	4	180	1066	0	4	0	1190	1	0	3	3	4	1
STAG3L1	0	4	14001	6	0	0	6	9	0	12	10	6	888	5	0	5	17093	10	14	4	0	13	0	6	0	15	0	0	0	0	11	344	7	4134	13	0	12	0	15	0	23	0	1	0	415	9767	19	9309	16	5
STAG3L2	26	1798	0	27	16	24	24	52	112	515	17	40	85	18	94	12	34	51	29	3596	16	43	96	63	96	49	90	24	24	8	68	23	77	34	41	40	66	5	28	82	39	16	24	88	83	87	104	83	54	47
STAG3L3	13	291	4427	194	6	11	6	11	351	11	5	57	666	13	353	2	4575	3	4	472	4	3	641	3	498	2	392	7	15	2	251	85	189	1264	2	1023	5	12	241	423	4	4	6	725	121	2761	4	1341	4	2
STAG3L4	176	81	23	190	107	145	131	82	157	0	18	96	173	240	351	127	115	9	18	115	259	9	399	18	348	9	234	160	113	270	117	248	45	0	0	211	18	272	67	157	18	186	108	303	0	0	0	127	18	18
STAM	2139	717	36	258	1867	2848	2606	884	241	330	412	935	165	2086	318	1817	119	473	619	835	1666	1442	394	766	226	616	155	2506	1459	1482	1121	1180	1225	412	996	371	770	1493	434	460	454	1408	2198	325	783	201	1113	888	362	507
STAM2	293	0	135	24	357	402	289	160	0	39	27	13	4	377	0	184	162	17	51	28	309	37	0	24	0	26	0	197	443	309	14	291	20	75	43	0	40	358	29	0	24	532	353	0	23	140	24	109	30	25
STAMBP	40	564	4414	890	19	19	61	165	1777	151	136	404	2274	125	1491	61	2381	168	171	302	26	186	1742	205	1687	132	1582	43	32	34	612	21	488	733	164	1656	161	33	408	1456	192	67	48	1484	843	1091	196	1746	127	177
STAMBPL1	344	688	0	409	255	314	173	39	1170	0	0	14	1263	214	1374	176	0	0	0	732	398	0	2174	0	1368	0	415	197	304	178	203	185	289	0	0	692	0	251	1	2012	0	228	303	955	0	0	0	87	0	0
STAP1	339	208	0	242	271	276	413	837	0	580	1063	648	89	207	0	746	26	706	1180	534	237	1189	0	804	0	1545	0	213	290	226	542	205	704	214	807	0	1600	168	1007	0	691	269	270	0	505	120	450	113	792	747
STAP2	231	10	0	41	304	413	229	107	0	3	2	0	0	398	0	303	0	32	1	0	389	12	0	17	0	10	0	312	367	219	5	280	24	12	14	0	23	391	13	0	22	218	318	0	20	16	4	226	17	20
STAR	165	162	0	180	75	307	89	25	401	1	0	160	285	229	458	178	1	0	0	188	273	0	474	0	421	1	483	235	200	73	150	157	120	2	1	475	1	182	84	441	0	225	147	461	1	0	0	32	2	1
