	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
LOC359819	6	6	10	13	10	4	6	10	37	262	11	32	53	9	7	2	11	4	31	20	7	147	72	3	9	29	158	10	7	7	18	9	73	5	13	61	24	12	6	50	30	4	9	50	21	41	7	17	24	60
FAM101B	0	1	5	2	0	0	1	0	4	0	0	6	4	1	0	0	0	7	6	11	0	0	2	4	3	7	0	0	0	0	5	0	7	0	0	9	8	1	5	4	3	0	3	2	13	12	0	7	3	8
RFTN1P1	0	0	87	8	0	0	0	0	27	0	0	68	56	0	0	0	0	0	86	99	0	0	35	4	89	44	0	0	0	1	69	0	40	0	0	56	103	0	95	27	23	0	48	80	126	130	14	13	68	51
PRRC2CP1	0	4	11	11	2	2	0	2	15	3079	5	6	8	2	0	1	4	0	21	9	0	3031	1	1	41	16	3619	3	6	5	46	2	8	1	0	0	38	2	6	4	2	3	3	43	4	13	3	1	6	6
GOLGA6L14P	4	2	5	12	4	18	9	2	5	234	18	1	3	3	2	2	11	9786	1	3	2	625	3	1	1	1	193	3	9	7	1	7	2	5	8	4	4	2	1	2	78	7	6	3	2	1	3	10	4	2
TMEM167AP1	0	0	8	1	0	1	0	0	12	3	0	4	1	0	1	2	2	0	12	17	1	2	5	2	18	3	2	2	2	0	22	3	26	1	0	6	6	1	3	4	1	1	6	4	10	26	1	4	22	9
NANOGNB	0	0	152	29	0	0	0	0	109	0	0	143	131	0	0	0	0	0	99	146	0	0	187	67	76	107	0	0	0	0	67	0	287	0	0	188	109	0	66	76	69	0	17	167	130	97	17	54	126	141
CYCSP8	0	0	13	6	0	0	0	0	17	4	0	30	44	0	0	0	0	0	5	16	0	5	15	1	16	2	2	0	0	0	14	0	3	0	0	4	23	0	26	29	4	0	2	4	11	11	0	2	26	44
NDUFA4P1	0	1	125	70	0	5	1	0	148	19	6	228	165	1	1	1	0	12	156	263	0	20	234	42	148	183	12	1	0	2	165	0	213	2	1	145	98	0	230	137	60	0	90	185	110	193	82	66	181	201
CYCSP28	9	8	0	2	3	16	14	7	0	0	9	0	0	7	13	44	11	0	0	0	22	0	0	7	0	0	0	15	8	5	0	10	0	33	2	0	0	5	0	0	4	17	19	0	0	0	13	16	0	0
GSTK1	0	1	72	43	2	2	2	0	42	62	1	50	51	3	2	0	5	17664	49	58	0	314	34	20	29	35	139	1	0	3	48	3	63	6	0	37	52	1	26	57	142	2	12	24	103	83	7	6	43	94
USP50	5	13	0	9	8	6	10	6	0	0	12	0	0	19	7	6	8	4	0	0	9	0	0	10	0	0	0	14	10	5	0	16	0	14	13	0	0	4	0	0	3	12	3	0	0	0	9	6	0	0
USP41	1	0	4	6	0	2	0	0	2	3726	3	1	6	1	0	1	0	252	1	7	0	3565	1	2	1	1	944	0	0	1	0	1	7	0	1	2	5	3	0	2	2	0	2	0	0	12	5	0	11	1
NDUFS7	26	16	0	11	19	17	24	7	0	136	24	0	2	26	14	14	22	5	2	2	26	90	1	21	1	0	59	27	14	20	2	16	0	17	20	1	2	29	0	2	6	15	7	0	1	1	23	19	1	0
NHLRC2	31	1	0	0	3	18	8	2	0	23	31	0	0	23	3	2	13	14	0	0	10	30	0	0	0	0	29	1	33	17	0	49	0	2	25	0	0	3	0	0	0	7	2	0	0	0	1	3	0	0
NCR3LG1	7	9	0	21	6	31	13	12	0	39	2	0	0	17	16	12	11	4	0	0	13	36	0	4	0	0	36	31	13	8	0	25	0	4	3	0	0	23	0	0	1	14	20	0	0	0	9	4	0	0
TMEM179B	60	80	43	59	72	53	55	44	22	3	70	25	77	62	74	92	89	20	73	36	67	11	19	38	41	36	5	109	60	66	21	45	24	63	53	50	46	109	23	65	37	60	53	37	43	49	78	89	58	63
DNAJB13	0	0	135	55	0	0	0	0	204	0	0	104	189	0	0	4	0	0	100	142	0	0	183	64	189	83	0	0	0	0	84	0	94	0	0	75	217	0	110	107	200	0	38	104	130	156	4	107	179	140
LOC374443	281	245	0	116	255	262	206	231	2	607	227	2	6	248	206	193	270	48	1	4	282	588	2	208	13	0	591	260	317	278	1	259	0	201	254	2	1	243	2	2	58	283	185	0	2	0	283	223	4	7
PTPRQ	0	0	66	21	1	0	1	1	53	0	0	63	55	0	0	0	0	0	49	59	1	0	45	18	56	61	0	0	1	0	62	0	51	0	0	65	23	0	58	56	31	0	19	43	60	54	5	14	53	60
ASPG	15	27	576	80	18	21	13	3	291	0	20	1867	216	13	15	20	9	1	398	2034	19	0	2057	1666	528	342	0	15	41	19	219	12	1809	13	21	264	3524	41	179	168	76	35	78	196	204	345	272	95	1914	469
TEX9	27	13	0	22	13	30	20	23	1	56	8	0	0	36	31	26	22	7380	1	2	22	356	0	40	1	0	255	23	24	27	0	44	1	22	31	1	1	35	0	2	60	33	20	1	0	1	33	16	0	1
ZNF710	4	5	1	27	0	1	0	0	0	7	5	0	4	1	1	0	2	591	1	6	0	0	4	28	6	5	3	0	1	1	2	0	29	0	0	1	3	2	1	3	72	0	2	2	5	3	1	0	33	29
HDDC3	20	15	0	7	4	25	10	16	0	23	29	0	0	21	16	14	8	605	0	0	17	7	0	9	0	0	25	19	19	13	0	23	0	8	21	0	0	20	0	0	25	15	15	0	0	0	18	7	0	0
WASH4P	14	34	0	16	30	10	23	8	0	0	12	0	0	14	15	12	22	0	0	4	50	0	2	11	0	0	0	16	26	14	0	20	4	16	15	0	0	34	0	0	10	28	14	0	1	0	51	26	0	0
EFCAB5	83	86	1	47	94	67	79	68	0	264	124	1	0	87	87	120	102	30	2	0	84	167	0	81	0	0	347	65	92	55	0	72	1	84	80	1	0	87	2	0	25	67	63	3	0	1	72	66	3	0
ANKRD30B	100	56	2	41	46	64	120	77	0	1325	85	4	2	93	88	134	75	35	0	1	69	947	0	15	0	0	1133	69	96	104	0	72	1	114	58	0	0	85	0	7	15	85	65	0	0	0	40	73	7	1
ATP9B	11	1	0	3	3	15	5	1	0	44	9	0	0	15	3	7	4	3	0	3	10	16	0	6	0	0	97	11	10	6	0	5	0	3	11	0	0	9	0	0	8	24	9	0	0	0	28	9	0	0
C19orf35	13	78	0	1	4	24	5	10	0	26124	14	0	0	39	5	10	3	0	0	1	4	25690	0	3	1	0	22689	3	4	1	0	5	0	12	5	1	0	1	2	0	0	27	67	1	0	0	25	3	0	0
C19orf45	0	0	91	51	0	0	0	0	124	0	0	76	157	0	0	5	0	0	42	132	1	0	107	21	182	82	0	0	0	0	54	1	172	0	1	104	73	0	81	115	36	0	48	42	61	59	27	86	73	81
ZNF699	0	0	185	42	0	0	0	1	105	1000	0	201	298	0	0	2	1	3	245	380	0	974	182	18	128	236	780	0	0	0	127	0	172	0	0	153	272	0	263	111	165	0	83	260	229	201	52	25	339	142
LOC374890	25	28	0	14	31	36	43	26	2	430	45	0	1	37	34	25	25	11	0	3	17	271	0	13	2	2	146	39	60	33	0	35	0	29	59	0	2	38	0	0	23	24	15	0	0	0	30	25	1	1
ZNF829	14	41	0	2	2	17	2	17	0	0	4	0	1	3	2	13	1	0	0	0	28	0	0	30	0	0	0	16	29	5	0	8	0	1	2	1	0	21	0	0	3	40	0	1	1	0	5	21	0	1
ZNF568	0	1	76	60	1	1	0	0	50	32	0	69	80	1	0	0	0	115	50	135	2	1	115	45	77	84	18	1	2	1	73	0	93	2	1	117	106	0	61	59	33	0	13	40	41	21	1	5	91	53
C19orf68	20	11	4	11	21	9	21	14	1	27	13	2	2	19	19	31	21	6	3	3	11	24	2	3	2	4	73	17	4	6	2	10	0	6	18	1	2	13	2	5	13	19	17	1	0	0	14	10	2	0
ZNF773	109	94	0	70	106	136	127	108	0	56	157	0	0	88	114	90	59	73	0	19	94	48	0	50	2	0	46	111	134	106	0	87	0	58	73	0	0	127	0	0	34	51	108	0	0	0	97	72	0	0
CCDC23	0	0	11	2	0	0	0	0	19	78	0	24	1	0	0	0	0	10755	0	16	0	55	17	14	3	3	41	0	0	0	12	0	1	1	0	14	3	0	3	7	144	0	1	8	2	7	0	14	6	3
TEX38	13	20	6	13	183	15	20	70	2	0	26	4	6	11	6	36	5	2	1	11	12	0	0	69	1	7	0	60	12	24	0	181	2	6	33	0	2	12	1	0	0	13	7	0	10	6	41	25	1	0
MROH7	10	3	0	2	4	10	4	7	0	28	4	0	0	5	8	8	6	0	0	0	8	91	0	2	0	0	95	2	8	2	0	2	0	20	1	0	0	14	0	0	1	3	4	0	0	0	3	1	0	0
FAM73A	0	0	4	1	0	0	0	0	2	0	0	2	3	0	0	36	35	95	4	8	0	8	5	0	2	4	24	0	0	0	3	35	6	0	0	3	3	35	4	5	3	35	35	3	7	1	0	38	3	5
NEXN-AS1	0	0	10	1	0	0	0	0	5	1	0	31	33	0	0	1	0	217	39	4	0	0	8	2	1	25	5	0	0	0	13	0	9	0	0	38	17	0	3	5	10	0	3	6	24	16	2	4	32	7
MIA3	100	59	0	21	65	74	56	31	1	672	121	0	0	148	49	49	58	145	0	0	51	1020	1	61	0	1	947	227	70	44	0	114	0	41	51	1	0	70	0	0	14	51	22	0	0	1	49	142	0	0
C1orf95	0	0	2168	1454	0	0	0	0	2086	0	0	2296	2002	0	0	30	0	11	1828	2104	0	0	1518	358	2352	2107	0	0	0	0	2159	0	1868	54	0	1880	1752	0	1833	2035	1363	0	642	1524	1383	1879	253	809	2151	2249
FAM89A	71	70	7	49	96	110	85	109	13	89	60	2	4	75	68	99	104	12	8	6	67	24	4	93	13	1	76	89	82	99	5	78	13	116	72	2	15	213	18	17	25	89	89	0	21	3	58	47	5	16
PI4KAP2	55	108	0	11	80	34	82	45	1	228	85	0	0	89	173	53	118	153	0	0	117	261	0	22	6	0	256	39	133	38	1	87	0	31	45	1	0	73	0	1	43	79	61	0	1	0	47	34	0	0
FAM228B	0	0	3	0	0	0	0	1	2	151	1	7	7	0	2	0	1	7	0	5	0	137	11	5	2	9	184	0	1	0	4	0	8	0	0	1	13	0	2	0	5	0	0	1	0	0	0	0	4	0
WASH2P	51	68	0	26	52	48	31	22	0	669	41	0	0	31	66	53	58	373	0	0	28	704	0	17	0	0	598	59	42	33	0	48	0	49	20	0	0	27	0	0	25	54	33	0	0	0	71	30	0	0
RBM43	32	161	0	27	65	50	86	71	0	4984	40	0	0	27	252	81	66	42	0	0	50	4786	0	64	0	0	4750	164	66	150	0	41	0	99	15	0	0	51	0	0	34	86	27	0	0	0	60	24	0	0
C2orf62	3	5	10	7	2	2	7	8	13	61	6	2	6	14	3	1	11	1	4	1	10	63	3	10	1	3	55	7	2	7	6	3	1	16	8	2	7	3	2	6	10	7	2	2	6	2	0	6	0	5
LHFPL4	232	190	0	103	513	297	150	463	0	1	228	0	0	154	192	217	330	30	0	0	295	10	0	146	0	0	3	324	185	320	0	247	0	161	334	0	0	277	0	0	141	183	119	0	0	0	147	109	0	0
C3orf62	1	2	114	23	4	1	3	3	41	1058	1	63	92	4	1	1	2	16	105	55	0	1028	140	47	48	46	1127	6	6	3	35	1	169	7	0	157	124	3	65	156	106	2	33	90	57	130	8	19	175	58
TMEM110	0	0	33	0	0	0	0	0	10	0	0	11	225	0	0	0	0	0	454	35	0	0	20	24	7	10	0	0	0	0	29	0	18	0	0	4	250	0	30	230	8	0	1	20	25	4	1	1	7	220
SIMC1	0	0	10	1	0	0	0	1	2	10	0	6	11	0	0	0	0	93	16	20	0	6	6	6	7	7	4	0	0	1	10	0	6	0	0	10	15	0	9	10	3	0	4	8	10	9	1	1	8	8
NAT16	43	6	11	10	10	32	34	11	0	7	37	0	4	190	14	8	43	9	57	28	30	15	3	64	3	7	11	35	155	14	31	27	28	27	159	60	0	66	28	7	5	6	5	31	33	3	12	170	62	30
SLC26A5	0	0	11	1	0	0	0	0	5	0	0	14	17	0	0	0	0	0	6	7	0	0	8	6	7	11	0	0	0	0	10	0	13	0	0	11	11	0	12	3	3	0	11	14	7	15	1	3	17	9
KCP	0	0	1336	619	0	0	0	0	1240	0	0	1445	1423	0	0	42	0	0	1191	1551	0	0	1325	280	1101	1487	0	0	0	0	1236	0	1710	14	0	1567	989	0	1124	1403	744	0	758	1346	1198	1349	276	327	1446	1707
ERCC6L2	1415	1427	1229	1029	1644	1556	1596	1383	900	457	1353	1954	1927	1575	1434	1436	1442	248	817	642	1578	399	924	1722	791	1146	496	1865	1621	1463	2249	1449	534	1500	1364	466	769	1527	936	1020	972	1490	1335	903	1014	1140	1523	1630	2244	1335
SWI5	41	25	0	17	23	28	24	25	0	29	9	0	0	27	30	10	9	37	0	1	58	73	0	12	0	0	44	37	18	9	0	27	0	12	31	0	2	32	0	1	2	28	7	0	0	0	23	6	0	2
PNPLA7	162	69	4	73	115	75	163	89	6	430	114	0	4	63	81	56	127	56	1	14	106	663	8	94	10	3	295	120	235	55	8	66	3	103	127	4	2	164	3	5	35	170	67	1	5	2	114	68	5	11
AGRN	58	26	335	140	9	50	39	15	292	1	38	219	321	26	26	23	28	14	309	350	34	0	317	100	318	246	5	28	26	57	233	54	248	44	77	210	217	58	270	353	199	59	130	287	226	264	68	107	363	317
C9orf169	413	346	25	262	362	417	382	303	11	0	421	5	16	388	335	267	483	60	17	10	395	0	15	281	4	6	0	309	479	288	16	394	9	333	424	8	4	338	12	5	82	335	239	9	11	4	284	263	3	11
SLC27A1	0	0	95	43	0	0	0	0	135	9	0	109	120	0	0	0	0	173	97	128	0	28	110	31	126	102	8	0	0	0	95	0	81	0	0	98	125	0	104	68	77	0	17	104	104	93	12	26	125	131
LOC376818	0	0	19	9	0	0	0	0	147	0	0	90	354	0	0	0	0	0	1	12	0	0	21	8	146	14	0	0	0	0	9	0	136	0	0	269	14	0	4	77	14	0	2	180	78	528	6	1	178	142
ZC3H6	0	0	41	24	0	0	0	0	66	2	0	104	94	0	0	0	0	512	79	73	0	5	103	9	57	60	14	0	0	0	141	0	56	0	0	53	70	0	45	90	83	0	22	109	59	61	19	20	66	130
PRSS45	10	18	42	25	123	8	2	17	15	0	7	22	42	3	4	2	26	0	55	138	124	0	89	23	21	38	0	7	36	23	46	4	56	44	2	34	61	23	17	36	20	46	8	45	73	78	150	157	58	30
RPL24P4	27	38	1294	323	10	13	21	29	1500	40	19	1020	1861	9	25	26	8	826	895	1919	16	34	957	175	1033	1374	48	9	6	18	663	8	916	41	5	1287	1022	7	776	1341	570	7	783	818	638	773	194	867	1101	806
CA13	8	17	4	4	4	2	3	6	5	248	6	8	8	16	10	1	8	0	1	4	12	254	2	5	0	3	251	6	18	24	2	4	6	7	10	7	10	10	3	9	3	6	5	5	0	8	10	13	6	4
ENTPD8	0	0	3	10	0	0	0	0	9	0	0	11	11	0	0	0	0	0	26	14	0	0	38	1	18	18	0	0	0	0	4	0	23	0	0	5	4	0	9	22	2	0	19	11	16	18	0	4	38	10
RN7SL3	1488	1193	0	829	1429	1463	1408	1384	1	0	1183	0	1	1237	1229	1262	1455	741	0	18	1271	0	0	968	18	0	0	1612	1484	1142	0	1322	0	1380	1367	0	1	1314	0	0	512	1488	865	0	0	0	1218	970	1	1
APITD1	9	13	0	4	50	39	11	38	0	6	44	0	0	26	5	17	27	299	0	0	9	6	0	27	0	0	0	15	29	83	0	38	0	15	11	0	0	39	0	0	9	32	36	0	0	0	40	39	0	0
NHLRC1	1	0	60	65	0	2	0	0	73	0	2	219	45	3	0	0	0	0	55	78	1	0	149	26	43	25	0	2	0	1	48	1	40	1	0	91	48	0	74	153	11	0	131	89	64	52	37	15	79	165
RBMY2GP	1	1	336	147	4	0	4	3	204	25	2	65	162	2	1	2	0	5491	267	209	3	11	146	46	198	205	18	7	0	4	112	4	182	14	2	392	192	1	158	321	390	0	126	221	424	246	45	126	221	210
RBMY2HP	0	0	20	50	0	0	0	0	61	0	0	112	66	0	0	1	0	0	102	76	0	0	24	6	189	61	0	0	0	0	127	0	26	0	0	104	13	0	213	131	10	0	15	12	82	23	6	5	32	37
RBMY2JP	11	23	0	1	7	11	26	89	0	49	15	0	0	90	96	15	1	0	0	0	9	15	0	0	0	0	53	31	9	10	0	2	0	7	2	0	0	11	0	0	0	18	9	0	0	0	4	102	0	0
RBMY2SP	0	0	168	90	0	0	0	0	230	0	0	404	295	0	0	1	0	0	144	152	0	0	211	56	111	202	0	0	0	0	222	0	205	0	0	208	279	0	164	201	115	0	47	228	202	212	23	37	233	211
FLJ31306	93	91	28	75	152	161	173	121	42	3588	107	9	17	144	141	202	107	101	30	27	97	4534	36	63	3	27	5386	109	221	208	30	164	18	127	134	31	26	205	18	29	35	146	108	2	22	6	118	82	27	17
SAP30L-AS1	4	0	25	16	1	4	2	2	7	181	1	45	95	1	1	2	1	48	61	5	0	404	19	5	26	28	204	2	3	2	55	2	29	3	3	24	44	1	10	32	22	1	3	5	26	36	5	6	52	13
OFD1P4Y	10	14	0	5	10	31	17	11	0	21	14	1	0	10	19	4	8	4	0	0	16	9	1	4	0	0	21	30	15	19	0	13	0	8	14	0	0	16	0	1	3	20	14	0	0	0	10	19	0	0
OFD1P9Y	2	0	9	8	2	1	2	4	11	7	0	14	12	2	0	2	6	0	11	32	0	36	13	7	15	3	53	0	2	0	13	1	8	1	1	38	10	2	14	13	5	1	15	10	3	7	4	13	21	25
OFD1P14Y	44	36	0	53	39	47	89	81	0	0	53	0	0	65	31	51	71	22	0	1	52	0	0	71	0	0	0	75	98	61	0	41	1	71	40	0	0	47	0	0	31	112	81	0	0	0	72	83	0	1
FAM8A10P	0	0	93	31	0	0	0	0	53	0	0	65	174	0	0	0	0	0	62	75	0	0	65	2	100	173	0	0	0	0	41	0	70	0	0	37	45	0	69	57	17	0	8	81	55	47	6	11	86	32
HMGA1P7	0	0	69	12	0	0	0	0	51	0	0	58	58	0	0	0	0	0	28	74	0	0	52	9	33	51	0	0	0	0	25	0	88	0	0	10	38	0	53	47	21	0	18	75	60	40	6	8	56	53
CENPW	52	26	242	45	66	35	29	65	266	0	27	107	118	55	21	25	33	6	86	180	52	0	373	37	288	173	0	85	118	48	208	33	257	20	20	470	198	50	90	215	115	26	48	214	177	134	47	103	168	215
LINC00222	2	8	0	4	2	4	3	5	0	32	4	0	0	16	6	7	4	1072	0	0	24	47	0	2	0	0	44	7	9	8	0	11	0	8	16	0	0	5	0	0	4	5	10	0	0	0	2	8	0	0
CEP85L	8	36	14	15	16	45	19	16	8	1993	67	3	33	66	12	29	66	6	4	6	10	2010	8	23	2	4	2030	19	46	27	26	6	4	17	30	7	4	61	3	4	18	34	21	17	3	3	51	14	3	2
WASF5P	0	0	6	2	0	0	0	0	7	0	0	4	4	0	0	0	0	0	7	7	0	0	4	0	8	0	0	0	0	0	3	0	4	0	0	5	7	0	7	6	6	0	2	3	8	2	10	0	6	0
SLC7A5P2	114	88	0	62	121	113	114	100	0	132	101	0	0	151	134	78	106	44	0	2	169	178	0	69	3	0	252	176	111	110	0	112	0	93	97	0	0	192	0	0	24	100	47	0	0	0	75	65	0	0
C6orf120	9	17	0	2	16	26	13	10	0	16	4	0	0	28	47	10	28	39	0	0	33	10	0	19	0	0	16	31	8	8	0	7	0	24	14	0	0	9	0	0	12	7	4	0	0	0	20	15	0	0
KRTAP5-10	88	108	2	52	146	81	150	123	0	0	110	0	2	127	168	121	120	23	0	1	161	0	0	90	20	2	0	137	185	144	1	156	3	153	178	1	0	197	0	0	41	161	109	3	0	0	128	90	0	1
HIST1H2APS1	0	0	40	10	0	0	0	0	31	0	0	23	36	0	0	1	0	0	38	39	0	0	41	10	23	30	0	0	0	0	34	0	27	0	0	35	37	0	32	31	20	0	9	32	38	24	7	10	30	33
VN1R12P	0	0	52	27	0	0	0	0	55	4	0	114	106	0	0	2	0	0	84	163	0	4	50	19	100	114	10	0	0	0	75	0	86	0	0	65	87	0	80	54	26	0	22	67	105	77	8	78	87	47
TBPL2	0	0	33	7	0	0	0	0	128	0	0	30	121	0	0	0	0	0	93	45	0	0	4	7	17	113	0	0	0	0	63	0	21	0	0	87	14	0	95	15	69	0	6	20	55	67	7	6	19	57
NSUN4	5	17	0	9	28	23	21	23	1	0	15	3	1	25	19	9	9	963	0	0	10	0	3	15	1	2	0	21	12	28	3	8	1	21	13	0	2	20	4	3	238	34	9	3	2	3	12	19	2	1
USP9YP34	0	0	41	1	0	0	0	0	0	0	0	5	40	0	0	0	0	0	7	3	0	0	38	0	2	8	0	0	0	0	4	0	1	0	0	37	42	0	11	8	2	0	2	5	36	6	2	0	40	4
USP9YP3	3	0	169	63	2	4	1	2	106	0	4	281	405	7	0	5	0	0	167	169	9	0	478	30	77	174	0	10	1	4	114	4	534	3	3	312	86	8	109	186	103	7	95	112	280	314	8	91	88	139
LINC00320	1	1	0	2	7	0	39	5	0	3575	0	2	0	33	34	33	1	6	0	0	34	4222	0	6	0	2	3851	0	0	0	0	7	0	7	0	0	2	1	0	0	1	0	35	0	0	2	40	12	2	0
RASL11A	0	4	9	10	5	4	6	9	8	107	2	6	9	3	2	7	5	11	2	5	9	140	10	9	13	6	53	8	2	2	18	8	8	5	7	15	15	23	14	3	7	1	8	9	16	14	6	5	1	11
GPR153	0	0	352	126	0	0	0	0	259	3	0	221	307	0	0	0	0	30	351	335	0	17	333	80	276	365	12	0	0	0	349	0	294	4	0	346	329	0	289	259	193	0	130	350	337	243	53	81	312	352
DNM1P18	17	37	0	4	24	12	9	12	0	0	36	0	0	29	11	10	3	0	0	0	43	0	0	10	0	0	0	7	38	8	0	6	0	9	17	0	0	39	0	0	8	11	37	0	0	0	7	11	0	0
TPTEP1	1	0	32	22	0	0	0	0	29	17	0	29	32	0	0	0	0	0	11	21	0	13	27	3	43	26	21	0	0	0	20	0	27	1	0	17	20	1	26	9	9	0	10	24	22	22	7	3	21	23
ILDR2	35	36	0	31	42	45	45	21	0	42	21	0	0	24	23	24	17	83	0	0	31	47	0	27	0	0	26	11	41	32	0	34	0	51	25	0	0	35	4	0	16	14	49	0	0	0	26	29	0	0
C10orf115	0	0	18	14	0	0	0	0	17	0	1	7	11	0	1	0	0	0	18	19	0	5	11	11	14	10	6	0	0	0	31	0	5	1	0	10	9	0	26	13	13	0	18	12	8	13	4	2	16	25
LINC00202-1	0	1	9	7	1	0	1	0	11	1470	1	6	6	0	1	1	0	0	13	42	0	629	5	5	10	31	1025	0	0	0	5	0	6	0	0	19	7	0	14	15	18	2	5	18	7	5	0	1	7	4
LRRC37A6P	86	57	0	63	69	81	103	93	0	0	71	0	0	77	81	83	84	771	0	0	84	0	0	40	0	0	0	71	73	78	0	47	0	67	64	0	0	90	0	0	36	57	58	0	0	1	81	98	0	1
PTCHD3P1	0	0	237	171	0	0	0	0	109	1301	0	221	209	0	0	0	0	296	292	364	0	1054	216	41	158	136	2026	0	0	0	217	0	370	0	0	96	219	0	230	227	149	0	46	299	246	273	120	70	289	347
FAM21A	3	2	50	51	3	2	8	0	30	0	0	25	46	0	5	4	2	36	16	33	5	0	30	6	56	17	0	0	2	2	56	3	56	2	4	37	40	3	33	48	21	1	19	43	48	15	18	11	33	29
SLC16A12	7	8	2	5	6	7	8	9	0	0	6	0	1	4	11	6	5	9	0	0	4	0	0	3	1	0	0	3	7	5	1	10	0	4	10	1	0	5	0	0	4	5	5	0	0	0	2	1	0	0
XRCC6P1	0	0	127	50	0	0	0	0	85	0	0	157	107	0	0	0	0	24	79	161	0	0	84	35	106	76	0	0	0	0	89	0	81	1	0	113	90	0	103	73	57	0	58	106	60	110	33	30	112	107
LINC00959	241	511	10	155	149	191	600	173	7	57	133	13	7	237	294	135	365	59	2	11	249	14	11	134	5	12	44	566	293	150	9	156	9	355	136	3	9	241	18	16	30	165	120	12	8	8	90	201	6	21
FAM86GP	4	4	112	24	1	0	0	3	106	1097	4	38	129	4	0	2	3	27	105	43	2	537	61	20	55	122	1592	3	1	3	48	2	104	3	3	169	36	1	29	51	38	3	22	62	43	194	18	39	78	44
FIBIN	490	482	0	391	582	472	725	580	0	0	427	0	0	549	552	458	565	49	0	0	824	0	0	301	5	0	0	361	600	437	0	460	0	678	568	0	0	708	0	0	149	982	334	0	0	0	709	288	0	0
C11orf96	4	4	0	3	13	9	5	18	0	231	4	0	0	10	6	8	4	0	0	0	8	549	0	2	0	0	371	2	15	7	0	24	0	10	3	0	0	7	0	0	0	6	10	0	0	0	18	2	0	0
LOC387770	0	0	2	1	0	0	0	0	10	47	0	13	31	1	0	0	0	255	1	11	0	55	11	8	13	32	11	0	0	0	4	0	4	0	0	6	5	0	7	0	1	0	0	5	2	16	0	1	0	2
SLC22A10	0	0	260	111	0	0	0	0	189	0	0	273	275	0	0	0	0	0	261	181	0	0	182	71	210	362	0	0	0	0	262	0	303	0	0	253	209	0	178	242	135	0	69	218	208	219	34	91	229	241
LIPT2	4	19	6	12	13	12	10	9	7	0	6	0	5	13	22	10	13	1	2	1	7	0	2	4	3	4	0	10	14	12	3	7	2	7	13	4	5	18	2	3	4	15	8	3	4	4	22	12	4	11
RPL13AP20	14	30	17	26	9	27	15	14	12	4	12	18	9	20	21	14	17	0	5	8	12	3	2	17	16	8	5	15	5	28	11	17	8	8	12	9	7	12	13	11	6	18	23	1	4	15	12	4	2	18
EEF1A1P16	1	0	67	112	0	2	2	0	66	1	3	34	117	2	0	1	0	2	70	108	0	0	31	11	59	103	1	2	1	4	122	0	89	1	0	53	90	2	42	92	66	1	16	73	119	67	34	11	93	101
REP15	74	54	0	9	76	38	48	22	1	0	32	0	0	40	30	46	75	10	0	1	35	0	0	22	0	2	0	48	38	59	0	61	0	49	71	0	1	67	0	2	8	56	71	4	0	0	28	52	3	2
C12orf68	0	0	49	14	0	0	0	0	67	1	0	70	52	0	0	1	0	1922	42	27	0	1	42	17	34	44	3	0	0	0	40	0	86	0	0	80	28	1	28	51	34	0	22	37	56	86	14	13	35	39
RPSAP12	0	0	35	33	0	0	0	0	15	1097	0	38	44	0	0	0	0	76	65	56	0	121	40	12	46	42	639	0	0	0	72	0	44	0	0	58	27	0	24	66	79	0	21	89	44	25	10	6	52	59
SETD8	15	12	1	11	46	18	8	22	4	2149	21	2	3	37	95	8	36	7	9	6	22	2426	4	7	4	3	2372	22	22	3	2	18	5	67	13	3	3	18	0	2	2	37	2	4	0	7	21	28	2	4
LINC00944	0	0	21	14	0	0	0	0	27	0	0	11	10	0	0	0	0	0	35	20	0	0	13	0	12	38	0	0	0	0	42	0	32	0	0	15	9	0	3	16	10	0	2	19	18	5	0	2	13	24
SHISA2	0	0	10	20	0	0	0	0	11	0	0	4	2	0	0	12	0	0	9	10	0	0	2	1	20	15	0	0	0	0	11	0	6	0	0	11	4	0	8	23	5	0	0	13	7	14	0	1	4	13
NHLRC3	108	6	0	67	14	197	103	74	0	13754	57	0	0	194	10	209	44	40	0	0	129	13830	0	32	0	3	20329	38	89	38	4	21	0	29	58	4	0	222	0	9	179	20	11	0	6	5	93	23	0	11
OGFOD1P1	381	380	251	390	398	411	444	425	237	2039	418	233	462	392	464	441	423	61	233	297	430	2571	281	420	308	204	2627	415	464	351	260	400	264	454	407	267	384	427	216	284	344	396	337	239	276	234	415	422	298	424
HNRNPA3P5	55	24	0	13	46	32	23	37	0	28	40	0	1	28	15	9	37	300	0	6	36	30	0	25	0	0	34	35	45	10	0	28	2	28	27	1	0	40	0	1	28	39	10	0	0	0	18	31	0	0
C14orf23	1	2	54	18	3	0	0	2	53	0	4	47	112	1	1	2	0	0	100	111	3	0	92	23	54	85	0	0	0	0	111	2	45	0	0	51	60	2	96	46	51	0	15	54	77	68	22	25	153	62
